"trend","lci","uci","percent_change","p_ch_lci","p_ch_uci","mean_abundance","mean_observed","mean_n_surveys","region","start_year","end_year","species","region_type","trend_type","parameter"
-0.959020217087939,-4.348729557299,2.23890114408699,-10.2021074740714,-38.6805613775702,27.5786211299856,0.375350051349947,2.74278413794668,13.375,"305040_-576954",1997,2008,"Semipalmated Plover","hex_name","Previous-three-generation","nsmooth"
-1.36148720435621,-4.56411765206351,1.90474334204411,-14.0616442104406,-40.1824474285628,23.0660878139273,0.249557360990407,3.02156854678785,12.7777777777778,"455040_-317147",1997,2008,"Semipalmated Plover","hex_name","Previous-three-generation","nsmooth"
-1.90362174599733,-5.37269970029761,1.55331700754269,-19.2507849884348,-45.5270367214044,18.477328582168,69.4970942258627,NA,NA,"5040_-1096569",1997,2008,"Semipalmated Plover","hex_name","Previous-three-generation","nsmooth"
-1.96190601361513,-5.18588658032008,1.03409343376494,-19.2150075961612,-44.3323516428588,11.9817997277498,0.325425812263398,1.50791916416916,8.625,"605040_-576954",1997,2008,"Semipalmated Plover","hex_name","Previous-three-generation","nsmooth"
1.54078263854442,-0.707885152703146,3.6901689621404,18.4415637993841,-7.51690085054599,48.9750052804701,0.116766973554277,0.830614213670778,29.7777777777778,"605040_462276",1997,2008,"Semipalmated Plover","hex_name","Previous-three-generation","nsmooth"
-0.140702150528176,-3.89160681818375,3.37827012300351,-1.63638628628106,-35.3788773312599,44.1192081191344,1.89422537115015,1.55333333333333,3,"905040_-1096569",1997,2008,"Semipalmated Plover","hex_name","Previous-three-generation","nsmooth"
-0.129944425670501,-2.61436438736403,2.25378571098753,-1.3658603752773,-25.278781065183,27.7830804607817,0.397159750944335,5.07984607984608,23.7272727272727,"905040_462276",1997,2008,"Semipalmated Plover","hex_name","Previous-three-generation","nsmooth"
-0.684134596119002,-4.06080677336063,3.57673871763951,-11.1736869452737,-46.3041130728675,69.4078514010288,8.08602781015334,48.3882558056134,922.1875,"Composite",2004,2019,"Semipalmated Plover","Region","15-year","nsmooth"
-3.75932144021462,-6.38213088999491,-0.918050003755415,-44.4951964837798,-62.8138444504981,-12.9200485519006,8.56895228403191,NA,NA,"Atlantic Canada",2004,2019,"Semipalmated Plover","Region","15-year","nsmooth"
-5.95969029227192,-8.18055371297989,-3.78454667505744,-60.1492162533459,-72.2015844101292,-43.9374994671673,0.781765872288079,NA,NA,"East Inland",2004,2019,"Semipalmated Plover","Region","15-year","nsmooth"
3.43709822977529,-1.95894734109269,9.16593219406476,65.8343342468914,-25.6776413230953,272.655049545881,0.254298224389549,NA,NA,"Midcontinental",2004,2019,"Semipalmated Plover","Region","15-year","nsmooth"
-4.11937569735005,-6.38785814000559,-1.72105630598831,-46.6957479413917,-62.8479541482533,-22.9261237068196,11.9725158436435,NA,NA,"Northeast US Coastal",2004,2019,"Semipalmated Plover","Region","15-year","nsmooth"
-2.73086049567254,-5.54919549040229,0.298934743098277,-34.3311057033985,-57.5297389529772,4.57908682682508,0.341592843404012,NA,NA,"Ontario",2004,2019,"Semipalmated Plover","Region","15-year","nsmooth"
11.7436098388098,6.51349350343057,17.0462102838983,427.370483035134,157.67332445744,960.133209790225,0.753110661953587,NA,NA,"Pacific and Intermountain",2004,2019,"Semipalmated Plover","Region","15-year","nsmooth"
3.10883128000434,-3.67183857567533,10.8408660478383,53.1030762150884,-42.9442903357145,368.272506592762,17.9074099865145,NA,NA,"Southeast Coastal",2004,2019,"Semipalmated Plover","Region","15-year","nsmooth"
-1.79019894754457,-9.80979790774339,6.23894403764028,-23.2706300190858,-78.7484594370393,147.888398429657,61.4795219515827,NA,NA,"Texas Coastal",2004,2019,"Semipalmated Plover","Region","15-year","nsmooth"
-1.29320698264225,-2.94542378760726,0.536912282637253,-41.0741388480209,-68.8380454989925,23.2242682415716,8.66760295226403,48.3646484564662,1026.75,"Composite",1980,2019,"Semipalmated Plover","Region","Long-term","nsmooth"
-2.6661901559247,-3.9646939404145,-1.36528817154485,-65.1532029433148,-79.3554173125136,-41.499248741467,9.64588561618422,NA,NA,"Atlantic Canada",1980,2019,"Semipalmated Plover","Region","Long-term","nsmooth"
-8.47090640208289,-10.0500097951287,-6.94351191528119,-96.8648381186216,-98.3928968407297,-93.9588484970273,2.14942732935945,NA,NA,"East Inland",1980,2019,"Semipalmated Plover","Region","Long-term","nsmooth"
-2.08589846287611,-4.58200466458359,0.307463111709979,-55.4937833997312,-83.9460424023652,12.7188727788818,0.306199548728505,NA,NA,"Midcontinental",1980,2019,"Semipalmated Plover","Region","Long-term","nsmooth"
-3.16017519207536,-4.60482094365757,-1.81922425027624,-71.2450298300269,-84.0951053057451,-51.1311701336799,14.7071890171505,NA,NA,"Northeast US Coastal",1980,2019,"Semipalmated Plover","Region","Long-term","nsmooth"
0.369280722626665,-0.969434170534271,1.733466026069,16.2592466581123,-31.608651510704,95.4743603320608,0.376747139464511,NA,NA,"Ontario",1980,2019,"Semipalmated Plover","Region","Long-term","nsmooth"
3.49517218960169,-1.5871255500245,8.56357449426316,280.533871568804,-46.4172604145962,2364.23007285371,0.542165164633993,NA,NA,"Pacific and Intermountain",1980,2019,"Semipalmated Plover","Region","Long-term","nsmooth"
1.35040708600365,-2.57508461490789,5.38147448408508,68.7817035104443,-63.8480165014496,672.337723792855,15.8569893044998,NA,NA,"Southeast Coastal",1980,2019,"Semipalmated Plover","Region","Long-term","nsmooth"
0.95894866961163,-3.4974535458738,5.30749438417036,45.6459408126641,-75.053341981916,651.470968399439,62.67371863323,NA,NA,"Texas Coastal",1980,2019,"Semipalmated Plover","Region","Long-term","nsmooth"
-0.892156573600709,-5.30020740625968,4.56504481009049,-10.5639816273507,-45.0662424638732,63.3999576217976,7.94066958808432,35.7189378398777,922.833333333333,"Composite",2008,2019,"Semipalmated Plover","Region","Recent-three-generation","nsmooth"
-5.85220320920155,-9.34635651007867,-1.97716612632665,-49.2485831658531,-66.0188627665041,-19.7213993484501,8.1716917210044,NA,NA,"Atlantic Canada",2008,2019,"Semipalmated Plover","Region","Recent-three-generation","nsmooth"
-7.61300376737503,-10.5087028549611,-4.83026991824312,-57.8351598036301,-70.51582738376,-41.9920906243179,0.696560948361116,NA,NA,"East Inland",2008,2019,"Semipalmated Plover","Region","Recent-three-generation","nsmooth"
5.31940849113165,-1.53801235104271,12.832215046118,74.1084806363472,-15.6753152157551,277.367309127837,0.264963594592291,NA,NA,"Midcontinental",2008,2019,"Semipalmated Plover","Region","Recent-three-generation","nsmooth"
-5.31943448789125,-8.45055940425833,-2.11127623420868,-45.2745032076665,-62.1372072148617,-20.9213193452472,11.1418904317291,NA,NA,"Northeast US Coastal",2008,2019,"Semipalmated Plover","Region","Recent-three-generation","nsmooth"
-2.65585074908406,-6.36859075485273,1.4552501914059,-26.1021622011403,-51.5116770131059,17.2248901882465,0.323899203451574,NA,NA,"Ontario",2008,2019,"Semipalmated Plover","Region","Recent-three-generation","nsmooth"
15.1451812169222,7.88150347136057,22.7474935554705,368.392712649851,130.365253253593,853.101152232011,0.876909828782935,NA,NA,"Pacific and Intermountain",2008,2019,"Semipalmated Plover","Region","Recent-three-generation","nsmooth"
4.15289990564089,-4.4201076752609,14.6399333406297,50.3397254747456,-39.1820318308733,349.464381518582,18.7597764802383,NA,NA,"Southeast Coastal",2008,2019,"Semipalmated Plover","Region","Recent-three-generation","nsmooth"
-1.42612038561104,-11.300386765247,8.65561630918895,-14.0710908050975,-73.2613801039298,149.214883598737,60.0906105725556,NA,NA,"Texas Coastal",2008,2019,"Semipalmated Plover","Region","Recent-three-generation","nsmooth"
0.0686457613621284,-1.44570405161765,1.39527305163165,1.14396506201687,-14.8016539230335,16.4648312866495,8.47169444924547,64.690835604877,1144.58333333333,"Composite",1997,2008,"Semipalmated Plover","Region","Previous-three-generation","nsmooth"
1.82463488774458,-0.0599080619459222,3.81557930760341,21.7480546682155,-0.657017793018,50.969024612194,9.1416508381036,NA,NA,"Atlantic Canada",1997,2008,"Semipalmated Plover","Region","Previous-three-generation","nsmooth"
-1.18842651961367,-2.99389470126219,0.498010382796115,-12.389291145874,-28.4203199617762,5.61658344243281,1.05985213612705,NA,NA,"East Inland",1997,2008,"Semipalmated Plover","Region","Previous-three-generation","nsmooth"
-1.58206043771147,-3.96595216014196,0.520632142354116,-15.6897169845946,-35.9266275269372,5.87839401452624,0.234881487958888,NA,NA,"Midcontinental",1997,2008,"Semipalmated Plover","Region","Previous-three-generation","nsmooth"
-0.158848304327494,-2.27951719137176,1.89180809262974,-1.63763718737653,-22.4035828661747,22.8943662537252,14.3892698397977,NA,NA,"Northeast US Coastal",1997,2008,"Semipalmated Plover","Region","Previous-three-generation","nsmooth"
-2.20056519294221,-3.71846070157334,-0.861012527628091,-21.4617016854421,-34.0866657595724,-9.07375222767415,0.424647493045761,NA,NA,"Ontario",1997,2008,"Semipalmated Plover","Region","Previous-three-generation","nsmooth"
1.60027228971694,-1.42447666431891,4.74803052319386,19.180476900545,-14.5995799387513,66.5729735590953,0.369200895667764,NA,NA,"Pacific and Intermountain",1997,2008,"Semipalmated Plover","Region","Previous-three-generation","nsmooth"
0.384659501159899,-2.46601764852028,3.15499436333013,4.85574561348636,-24.0171591485051,40.7319989406175,15.2332407857731,NA,NA,"Southeast Coastal",1997,2008,"Semipalmated Plover","Region","Previous-three-generation","nsmooth"
-1.90362174599733,-5.37269970029761,1.55331700754269,-19.2507849884348,-45.5270367214044,18.477328582168,69.4970942258627,NA,NA,"Texas Coastal",1997,2008,"Semipalmated Plover","Region","Previous-three-generation","nsmooth"
-5.22007243687984,-11.2313638599694,1.50683919186748,-56.6114349587886,-83.2546892968886,25.1496578562832,1.01129954762413,1.28303877562823,409.125,"Composite",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-12.2897400323028,-21.9077635760024,-2.02834001299032,-86.1255392324786,-97.5502716955638,-26.4628117498515,2.41860709741159,1.74810606060606,8.11111111111111,"1205040_-1096569",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-10.6479822779761,-17.4121445976006,-3.6277561202876,-81.7362336077903,-94.3279135482051,-42.551334819727,0.0330531530951572,0.178861317658606,34.6,"1205040_462276",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-10.6630872172329,-16.3353876831573,-4.96724371641265,-81.4424705101185,-93.1114533470621,-53.4306731218385,0.0163163470202432,0.218767270740955,62.5714285714286,"1355040_722084",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-11.827671105756,-19.1247280816998,-3.83592454652558,-85.0755330922404,-95.8577499805342,-44.3848537422075,1.41062941437535,1.15384615384615,7.5,"1505040_-576954",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-11.1441936710057,-18.5593568464349,-3.23446263190056,-83.0809680962584,-95.4014816821842,-38.9324215897338,0.370458130248831,1.78327984817115,18.8333333333333,"1655040_202469",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-12.5498182192014,-18.5208695364688,-6.2789046113877,-86.6699594432015,-95.3687753602232,-62.1940333453804,4.48721106515338,21.0183852623388,21.1428571428571,"1805040_-57339",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-8.75594908542857,-15.4463033998431,-1.6654866698241,-74.92494875859,-91.9278533075257,-22.2698164561362,0.0531289077875071,0.0934527446120188,13.9375,"1805040_462276",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-9.97002800119958,-16.3394567123936,-2.97046018284463,-79.6453945809934,-93.1164824629504,-36.3849930643045,0.260941330947157,1.01429403929404,20.3571428571429,"1955040_722084",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-9.39395171700686,-15.2306540097033,-3.32608663272936,-77.363974596772,-91.6134662105579,-39.7940353273377,0.739602280742846,4.97454947416269,15.6153846153846,"2105040_462276",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-17.3759547993241,-23.4285092578155,-11.3107338437596,-94.2919801564058,-98.1760758271184,-83.4778731131987,0.274373873760452,0.560074359578129,50.125,"2105040_981891",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-8.48667991032884,-14.4101082228273,-2.4707302647522,-73.7152626171291,-90.3097013746622,-31.2892650618497,0.293349026317042,0.833698814877768,95.75,"2255040_1241699",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-12.1856319508828,-19.0714228029531,-5.1787304605491,-85.851976399506,-95.8166077072528,-54.9612337406897,0.987658284895677,1.94310348169188,13.4,"2255040_722084",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-5.67937412738753,-12.0556338811099,1.49171691294805,-58.796061199805,-85.4413740767963,24.8702537457831,0.0490542245005836,0.266980708939931,43.375,"2405040_981891",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-3.45851854084551,-10.8122717592624,4.05815342100519,-41.4178941369673,-82.0288224025708,81.6108219182694,0.388131933742882,1.770551656653,9.9375,"2555040_1241699",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
2.38690647583329,-6.17819981025277,11.6523906538745,39.6371263729992,-61.5800806652281,422.420739229303,0.780956965089572,1.1674286887788,17.3076923076923,"2555040_1761314",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
1.800007853842,-9.35689215335504,14.096409475882,26.852926000242,-77.09017080862,622.902450929704,1.04230046715406,10.2857142857143,4,"2705040_2021122",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-0.257772316225595,-9.67693835589753,9.62331964685523,-6.1449005746003,-78.2740007160914,296.775195999809,1.41644510796301,2.37254385964912,8.3,"2855040_1761314",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
1.84216850483988,-6.81012456931551,11.2756502388625,28.8061161395809,-65.283894762904,396.594753520047,3.18117424702903,2.52124458976774,27.6428571428571,"3005040_1501507",2004,2019,"Whimbrel","hex_name","15-year","nsmooth"
-2.1905642343703,-5.38894049468668,0.957749501485496,-57.9308540256331,-88.4725210471337,45.0263039714077,1.55953152708612,1.89679479974552,487.675,"Composite",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-3.98731421635688,-8.97963748132757,0.920528190099085,-79.7841809098302,-97.4507736748261,42.9555689655636,3.97474010002493,2.37567697988286,7.76,"1205040_-1096569",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-2.05521385477158,-5.42341920324478,1.39473214550848,-55.5739187854087,-88.6352273551689,71.6328178293343,0.0465157757831116,0.218693865632064,91.3076923076923,"1205040_462276",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-2.29635846682427,-5.3494299792294,0.79328469769828,-59.5103050508432,-88.283248453462,36.0919263244226,0.0230824505962378,0.153703582219405,98.5806451612903,"1355040_722084",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-3.64148828404686,-7.49881447739434,0.178540189362942,-76.425712283398,-95.2165113066072,7.20466337246049,2.30097253186831,5.49145299145299,7,"1505040_-576954",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-3.10298865271667,-6.71979308151262,0.407955712347201,-70.9272915027825,-93.3657685833933,17.2079057879803,0.561591888899086,2.04361057391513,29.2,"1655040_202469",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-4.75657632266036,-8.09068512524412,-1.69814040588086,-84.913767169809,-96.2758973244867,-48.7247202659634,7.98643430380339,31.412810804428,16.1666666666667,"1805040_-57339",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-2.45304094270547,-5.95995682461725,1.04545397212866,-62.8015812047619,-90.8966764226503,50.0218105267801,0.0780035363643753,0.150020179977442,12.5,"1805040_462276",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-3.7100234263397,-7.05733536122218,-0.37197432118669,-77.1748861924554,-94.2404353523716,-13.5272090074846,0.423691147726343,1.43226479617733,30.1388888888889,"1955040_722084",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-3.24765107356448,-6.4127207474805,-0.237052765510032,-72.0562682259511,-92.4585272184729,-8.84057866930926,1.15023047793806,5.62783461808759,39.4864864864865,"2105040_462276",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-6.65095338232921,-9.89131215236022,-3.60479941633333,-93.0595004897126,-98.2785279965496,-76.1130210195233,0.555205321549235,1.83684811969003,35,"2105040_981891",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-2.8892427656802,-6.17359967933193,0.249444709541417,-67.9198281905589,-91.6693834812723,10.2039224564563,0.454156130331205,1.36047850334684,62.4615384615385,"2255040_1241699",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-4.03415022992047,-7.59576421629147,-0.346908604987634,-79.933498940697,-95.4081953496414,-12.674666062008,1.63692529032314,3.04517253922784,19.4358974358974,"2255040_722084",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-2.10280048092268,-5.53592455579956,1.30766036161891,-56.7204701780299,-89.1507309572903,65.9774726874817,0.07076963556577,0.234185164403437,63.3,"2405040_981891",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-1.99259250320934,-5.87845219751306,1.67036892957654,-54.2708992011405,-90.5838497504972,90.8014837189428,0.567640611052477,2.22282887111806,10.4285714285714,"2555040_1241699",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-0.281526918737951,-4.34985689444465,3.76238010752112,-10.7901753085317,-82.3502089239788,322.237777190742,0.945578911386795,2.59354647424557,13.2857142857143,"2555040_1761314",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-0.672925311475403,-6.01183604829339,4.77253385983586,-22.6979232110529,-91.0904899268799,516.098973531481,1.32041414017961,5.61428571428571,2.4,"2705040_2021122",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-1.7865246049003,-6.44265476185007,2.69484741209502,-50.2033365902063,-92.5520330482974,182.096408256089,2.0435735325774,9.61145323626527,5.95238095238095,"2855040_1761314",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-0.367584236288433,-4.77856120188158,4.1567191421084,-14.2476344380925,-85.1865663938912,389.559979697802,3.93204170158073,2.17814888072819,20,"3005040_1501507",1980,2019,"Whimbrel","hex_name","Long-term","nsmooth"
-2.82146144360345,-7.84511259819561,2.43596384129177,-44.8125097650032,-80.4850492302766,61.8263495037031,1.20761823291574,1.49662900492612,437.095238095238,"Composite",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-8.37399442173139,-16.3216764414297,-0.0868869607802314,-82.7092996404137,-97.1669161915354,-1.72344817870561,3.06947414343348,2.11155303030303,8.64285714285714,"1205040_-1096569",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-6.90622973649712,-12.5161858349093,-0.890759703157186,-76.4363440382302,-93.1046819501433,-16.3846228051826,0.0410919154724304,0.185661315022439,33.1,"1205040_462276",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-6.9020730125691,-11.8354461583061,-2.11021112197375,-76.075114933276,-91.9484353881536,-34.7248504531851,0.0202183594981579,0.210227853870048,88.9411764705882,"1355040_722084",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-7.97793822646635,-14.3841879233072,-1.39102644231192,-81.4121230363581,-95.5220454115154,-24.4334696667902,1.80613485796522,1.15384615384615,7.5,"1505040_-576954",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-7.39159160658331,-13.5472575141614,-1.0830229481643,-78.7153171972975,-94.5602931184624,-19.5702424582911,0.464118984420362,2.71450906581341,17.3636363636364,"1655040_202469",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-8.65173442309327,-13.8208472522773,-3.31189947568514,-83.7397360110269,-94.8944225909238,-49.0128578333234,5.81597079126413,25.1428696836371,17.4,"1805040_-57339",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-5.44093506882602,-10.9703149702869,0.442578615104025,-67.8171856572499,-90.2119372079644,9.23381207243903,0.0646676171572651,0.104863831691259,13.9047619047619,"1805040_462276",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-6.48139736004177,-12.0168858822845,-0.74195795661126,-73.7922903954029,-92.2734325534988,-13.8383187958619,0.323813366777615,0.828514906146485,19.3157894736842,"1955040_722084",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-5.99796464401849,-10.9122210947747,-0.844560114196833,-71.1491946892454,-90.0834037458001,-15.6022413899205,0.909823758586223,5.16561377366776,25.2777777777778,"2105040_462276",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-12.672368949702,-18.0404966399662,-7.56398467352803,-93.2705744954537,-98.1293756374347,-79.2592564917625,0.379668452316262,0.98961863447865,44.3333333333333,"2105040_981891",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-5.31569853207682,-10.4500851224053,-0.127169653824298,-66.449539941855,-89.0022569767653,-2.51257221374632,0.358153050657743,1.68109348910578,88.2380952380952,"2255040_1241699",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-8.316021493658,-14.1544174129829,-2.1979314186249,-82.3317769403399,-95.2754652620858,-35.8848282004748,1.26395682240859,2.90930407230787,16.5,"2255040_722084",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-3.02756526500943,-8.51508733021532,2.82688613157925,-46.6793374261624,-83.1348752604271,74.6360024466183,0.0573261813035471,0.226358499612243,58.3333333333333,"2405040_981891",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-1.31771544197726,-7.48350146194945,4.86530760229906,-23.8222689381442,-78.895077854489,158.604939211361,0.4400908932205,1.7022575202395,12.8571428571429,"2555040_1241699",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
3.33541719081383,-3.74919132461358,10.4096890268906,90.2512081560119,-53.4319824080657,624.675879661457,0.809063091085925,1.18291080963278,14.9375,"2555040_1761314",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
2.83823374473045,-6.10491105449657,13.0037056616177,73.9484019073202,-71.6301137144765,1053.06500841288,1.086327875342,10.2857142857143,4,"2705040_2021122",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
1.15867566736056,-6.18989975709139,9.33345062346984,24.8919800791781,-72.139297179714,495.746041932017,1.51869359796778,2.82698760790866,8.83333333333333,"2855040_1761314",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
2.90462632965683,-4.20942438534648,10.5726324509107,74.6337739986835,-57.6887298144919,646.368005202378,3.30853443360615,2.7646717179675,23.7777777777778,"3005040_1501507",1999,2019,"Whimbrel","hex_name","Recent-three-generation","nsmooth"
-1.48135055192809,-6.32090276895846,3.19744952039045,-24.3538065946377,-71.0791374534752,81.848751243855,1.93203537783149,2.29945472571397,542.2,"Composite",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
0.950595707571378,-5.57335197685693,7.86399777808701,17.6695341990188,-66.3645710770147,321.360421397881,4.95424291522513,2.75251517273576,6.91666666666667,"1205040_-1096569",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
3.37665962018464,-1.30376817584494,8.65542800938361,85.4425628882453,-22.06888949853,384.146930669596,0.0527966788516995,0.24463787680624,146.25,"1205040_462276",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
2.83655017757881,-1.50368289275042,7.55643832188239,67.7597943817716,-25.0140582921689,299.109297124238,0.0263568522629225,0.0861985566224855,116,"1355040_722084",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
1.20723417870099,-4.42073134880112,6.8453989172397,25.1701505863494,-57.6444410128936,251.852668885306,2.84189392529109,14.1666666666667,6,"1505040_-576954",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
1.67654334734765,-2.67639180060272,6.31086713030633,36.2332382550321,-40.2764180937183,219.871517855817,0.669407503971695,1.85576920800866,35,"1655040_202469",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-0.431796537748189,-5.3107256638361,4.44577218849181,-7.17928903402649,-64.5419387124871,128.521168876095,10.3140144025064,36.6652508313267,14.6666666666667,"1805040_-57339",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
0.83910029832068,-3.75813485797071,5.5589167121026,15.5204635214323,-51.7033954648491,179.514002373336,0.0925413422968669,0.22214590964591,10.3888888888889,"1805040_462276",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-0.659197015210742,-5.43842789141103,4.0300735221817,-12.4354735996813,-65.4395781799088,111.845725903637,0.530486940837023,2.00387496920005,40.5555555555556,"1955040_722084",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-0.229221148280381,-4.49557438866025,4.24068522474151,-5.0455378176548,-58.2701848283482,120.1445742621,1.4089472538695,5.78148926620868,51.35,"2105040_462276",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
0.183386489639921,-4.56310468698895,5.11489598325351,2.02150044288114,-58.8272613680978,158.000792579006,0.744181317161535,3.18619836430571,22.3333333333333,"2105040_981891",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-0.22799677031885,-4.72163454181161,4.56477722587538,-5.80446951409645,-60.107462447349,133.519375813719,0.55715194860253,1.11660360390778,35.2631578947368,"2255040_1241699",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
0.739646845870102,-3.96754905657578,5.87447712316024,14.3583247961271,-53.6614700616852,195.824615212615,2.04194611820215,3.08878237918641,22.15,"2255040_722084",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-1.07671395793482,-5.53407263061261,3.48783557877801,-18.5163687947331,-66.0977295662503,91.8213540183213,0.0850042336379198,0.234979618499733,70.6,"2405040_981891",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-2.64133992182506,-8.4764875867482,2.87668040664555,-38.9810735761724,-81.4167829753675,71.4043740247227,0.699689995882405,2.8367735042735,7.4,"2555040_1241699",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-3.88444026638365,-10.1855973658616,1.75307171576442,-52.3841860286822,-87.0110594384034,39.1243892637043,1.08045218225803,4.47439402706264,11.0833333333333,"2555040_1761314",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-4.12502599843706,-12.0584856237074,3.09112130073909,-53.9354927686362,-91.2966818260848,78.3216215699268,1.55346256708034,2.5,1.33333333333333,"2705040_2021122",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-4.70133102803015,-12.2222509470603,1.83824804124867,-58.7489048603623,-91.5995150948865,41.3538370055201,2.57337590766228,18.6574074074074,2.11111111111111,"2855040_1761314",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-3.62401500736869,-10.7040562748637,2.71516577310879,-49.2396951871354,-88.3640217410564,66.3630442275023,4.55068471536742,0.0666666666666667,6.4,"3005040_1501507",1980,1999,"Whimbrel","hex_name","Previous-three-generation","nsmooth"
-5.22007243687984,-11.2313638599694,1.50683919186748,-56.6114349587886,-83.2546892968886,25.1496578562832,1.01129954762413,1.28303877562823,409.125,"Composite",2004,2019,"Whimbrel","Region","15-year","nsmooth"
-0.104110658139928,-7.41228972334785,7.81250659120441,-4.14060989354256,-68.5007530949454,209.056131229867,1.01738378208648,NA,NA,"Atlantic Canada",2004,2019,"Whimbrel","Region","15-year","nsmooth"
-10.6479822779761,-17.4121445976006,-3.6277561202876,-81.7362336077903,-94.3279135482051,-42.551334819727,0.0330531530951572,NA,NA,"East Inland",2004,2019,"Whimbrel","Region","15-year","nsmooth"
-11.8619212139037,-16.9927856111495,-6.22115481817294,-85.1192804050629,-93.8801920585257,-61.8430841316672,1.03095259810669,NA,NA,"Northeast US Coastal",2004,2019,"Whimbrel","Region","15-year","nsmooth"
